<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;60;20210126;000000;218.4000000;218.7800000;218.1100000;218.6800000;1339290
GAZP;60;20210126;110000;216.8000000;218.0000000;215.7100000;216.2700000;5776960
GAZP;60;20210126;120000;216.2700000;219.5200000;216.0000000;219.0900000;7160390
GAZP;60;20210126;130000;219.0800000;220.2600000;218.7400000;219.6100000;6280710
GAZP;60;20210126;140000;219.5800000;219.8000000;218.4000000;219.0300000;4498850
GAZP;60;20210126;150000;219.0300000;220.2000000;218.9600000;219.2900000;3095950
GAZP;60;20210126;160000;219.2600000;220.2900000;218.8600000;218.9600000;3700160
GAZP;60;20210126;170000;218.9900000;219.4000000;218.2500000;218.9300000;3438780
GAZP;60;20210126;180000;218.9300000;219.1900000;217.5000000;218.1000000;4683020
GAZP;60;20210126;190000;218.0600000;218.6200000;217.6600000;218.6200000;4761350
GAZP;60;20210126;200000;218.6200000;218.7500000;218.0100000;218.1000000;606770
GAZP;60;20210126;210000;218.1700000;218.6800000;218.0900000;218.3000000;321540
GAZP;60;20210126;220000;218.3000000;218.6800000;218.2700000;218.6500000;242630
GAZP;60;20210126;230000;218.6500000;218.9900000;218.6300000;218.8000000;297340
GAZP;60;20210127;000000;218.8000000;218.9400000;218.7000000;218.8000000;250200
GAZP;60;20210127;110000;219.4900000;222.0000000;218.8300000;220.7500000;9563780
GAZP;60;20210127;120000;220.7300000;221.8900000;219.7800000;220.1900000;8207340
GAZP;60;20210127;130000;220.2200000;221.6400000;219.9700000;220.9900000;3539530
GAZP;60;20210127;140000;220.9600000;221.3500000;220.2100000;220.3100000;2924030
GAZP;60;20210127;150000;220.3400000;220.9200000;218.1700000;218.5400000;8167080
GAZP;60;20210127;160000;218.5500000;219.3900000;216.8400000;217.7000000;6579690
GAZP;60;20210127;170000;217.6800000;218.7400000;217.3300000;217.4800000;3845060
GAZP;60;20210127;180000;217.4800000;218.2600000;216.4400000;217.4500000;5846700
GAZP;60;20210127;190000;217.4500000;218.6000000;217.2900000;217.2900000;6327620
GAZP;60;20210127;200000;217.9000000;218.7000000;217.8900000;217.9000000;1209790
GAZP;60;20210127;210000;217.9500000;218.4800000;217.7500000;218.3500000;429290
GAZP;60;20210127;220000;218.3100000;218.4000000;217.8100000;217.9100000;420430
GAZP;60;20210127;230000;217.9100000;218.0900000;217.3100000;217.5000000;872840
GAZP;60;20210128;000000;217.4900000;218.1000000;217.3100000;217.4000000;1338580
GAZP;60;20210128;110000;215.9100000;217.1000000;214.2600000;215.8700000;10499920
GAZP;60;20210128;120000;215.8700000;217.2000000;215.1900000;215.5100000;6846230
GAZP;60;20210128;130000;215.5100000;217.4000000;215.0300000;216.6900000;5642010
GAZP;60;20210128;140000;216.7000000;218.4700000;216.2500000;217.3200000;4646900
GAZP;60;20210128;150000;217.3300000;218.0000000;216.9100000;217.2200000;3217480
GAZP;60;20210128;160000;217.1800000;218.6700000;216.9500000;217.9600000;4385810
GAZP;60;20210128;170000;217.9600000;219.4900000;217.7000000;218.9100000;5260150
GAZP;60;20210128;180000;218.9600000;219.3400000;217.5100000;217.9700000;5305650
GAZP;60;20210128;190000;218.0000000;218.7300000;217.3800000;217.3800000;3324050
GAZP;60;20210128;200000;217.4400000;217.7700000;216.9200000;217.0900000;972740
GAZP;60;20210128;210000;217.1400000;217.5600000;217.0300000;217.5000000;1090160
GAZP;60;20210128;220000;217.4700000;217.8500000;217.4300000;217.7800000;548720
GAZP;60;20210128;230000;217.8400000;217.8800000;217.5200000;217.8000000;336670
GAZP;60;20210129;000000;217.7900000;217.8800000;217.6000000;217.7000000;264510
GAZP;60;20210129;110000;216.7500000;216.7500000;215.0200000;215.2900000;9233180
GAZP;60;20210129;120000;215.2600000;215.3400000;213.1500000;214.3000000;11170510
GAZP;60;20210129;130000;214.2900000;215.2500000;214.0000000;214.7200000;4393110
GAZP;60;20210129;140000;214.7900000;215.2500000;213.8100000;214.7600000;4860360
GAZP;60;20210129;150000;214.7200000;215.2500000;214.3600000;214.8100000;3716060
GAZP;60;20210129;160000;214.8700000;214.9800000;214.0300000;214.2900000;3140970
GAZP;60;20210129;170000;214.3000000;214.5600000;212.5600000;213.7000000;7439240
GAZP;60;20210129;180000;213.7000000;214.2600000;212.7800000;213.5400000;8159700
GAZP;60;20210129;190000;213.5400000;214.4200000;213.0600000;214.4200000;9190030
GAZP;60;20210129;200000;213.9900000;214.0000000;212.5800000;213.3000000;2113460
GAZP;60;20210129;210000;213.3500000;213.5900000;212.7600000;212.8000000;802350
GAZP;60;20210129;220000;212.8300000;213.1400000;212.4700000;213.0300000;1267710
GAZP;60;20210129;230000;213.0800000;213.1400000;212.6000000;212.9000000;511680
GAZP;60;20210130;000000;212.8600000;213.0900000;212.7100000;212.8300000;746220
GAZP;60;20210201;110000;214.6100000;214.8700000;213.0500000;213.6400000;7053150
GAZP;60;20210201;120000;213.6900000;214.1600000;212.2400000;214.0800000;8859060
